environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
2.444084655267745,10.4,1.814824742159051,3.0,0.361,-0.00031551137973695893,-0.13911221564009854
1.8870696490323797,9.09,1.776645831418007,0.0,0.898,0.0014496047579268386,0.5338515942015448
0.009950330853168083,16.71,1.9080599249242156,2.0,0.509,-0.0006331760097811615,-0.2560010348743946
1.0224509277025458,6.22,1.965712776351493,2.0,0.693,0.0009305818568581453,0.35625804579821574
0.9932517730102833,9.25,2.2844211223663744,1.0,1.091,0.0011322392325653784,0.44785517016452053
1.2864740258376797,7.1,2.2965670206684825,1.0,1.332,0.0005768299468914556,0.17017526376282902
2.423031246069913,13.72,1.8468787684491346,0.0,0.949,-0.00017195381056648277,-0.09555182964334229
2.4414770918606643,5.57,2.0320878452963655,3.0,1.233,0.00020284389730210257,-0.015498375530582273
0.7227059828014898,16.3,2.1294214739848565,1.0,0.735,-0.00033853033966716004,-0.16093375206142171
1.780024213009634,7.32,2.030776369698555,3.0,1.02,-3.391388274339902e-05,-0.161658061525386
0.6780335427498971,10.7,1.7457155307266483,2.0,1.243,0.0013102982042136196,0.4769646547703333
2.7819200496686656,4.5,1.7595805708638197,3.0,1.01,0.0009137271230789184,0.31291865187919254
0.039220713153281295,5.0,1.8373699804801074,1.0,1.084,4.427836635139025e-05,-0.03432565816161425
0.832909122935104,10.62,2.1065702090680882,2.0,1.498,0.0006569324347911827,0.2102083023349005
1.791759469228055,3.74,1.9110228900548727,2.0,1.026,0.0020865200863946208,0.8242849872920959
1.536867219599265,9.58,2.179286876649552,1.0,1.395,0.0016384511002204673,0.6176540136706401
0.10436001532424277,13.17,1.8931119634883424,1.0,1.323,0.001027201919818211,0.3768615436971243
2.0794415416798357,11.78,2.017566137961748,2.0,1.112,0.0004017526742632146,0.1390196010558891
0.5481214085096876,11.02,2.488234439880675,2.0,1.423,4.456693381128937e-05,-0.060172486473546526
1.8389610707123492,11.46,1.890095369948917,3.0,0.721,0.0006153747050577588,0.21830047137833178
1.4539530095937052,6.55,1.791759469228055,1.0,1.153,0.00014933497032445844,0.0034701644969594293
1.7029282555214393,4.55,1.8547342683894434,3.0,1.3,0.0004194202786339263,0.11802329619469884
